1.0,1.0
0.5,0.5
0.3333333333333333,0.3333333333333333
0.25,0.25
0.2,0.2
0.16666666666666666,0.16666666666666666
0.14285714285714285,0.14285714285714285
0.125,0.125
0.1111111111111111,0.1111111111111111
0.1,0.1
0.09090909090909091,0.09090909090909091
0.08333333333333333,0.08333333333333333
0.07692307692307693,0.07692307692307693
0.07142857142857142,0.07142857142857142
0.06666666666666667,0.06666666666666667
0.0625,0.0625
0.058823529411764705,0.058823529411764705
0.05555555555555555,0.05555555555555555
0.05263157894736842,0.05263157894736842
0.05,0.05
0.047619047619047616,0.047619047619047616
0.045454545454545456,0.045454545454545456
0.043478260869565216,0.043478260869565216
0.041666666666666664,0.041666666666666664
0.04,0.04
0.038461538461538464,0.038461538461538464
0.037037037037037035,0.037037037037037035
0.03571428571428571,0.03571428571428571
0.034482758620689655,0.034482758620689655
0.03333333333333333,0.03333333333333333
0.03225806451612903,0.03225806451612903
0.03125,0.03125
0.030303030303030304,0.030303030303030304
0.029411764705882353,0.029411764705882353
0.02857142857142857,0.02857142857142857
0.027777777777777776,0.027777777777777776
0.02702702702702703,0.02702702702702703
0.02631578947368421,0.02631578947368421
0.02564102564102564,0.02564102564102564
0.025,0.025
0.024390243902439025,0.024390243902439025
0.023809523809523808,0.023809523809523808
0.023255813953488372,0.023255813953488372
0.022727272727272728,0.022727272727272728
0.022222222222222223,0.022222222222222223
0.021739130434782608,0.021739130434782608
0.02127659574468085,0.02127659574468085
0.020833333333333332,0.020833333333333332
0.02040816326530612,0.02040816326530612
0.02,0.02
0.0196078431372549,0.0196078431372549
0.019230769230769232,0.019230769230769232
0.018867924528301886,0.018867924528301886
0.018518518518518517,0.018518518518518517
0.01818181818181818,0.01818181818181818
0.017857142857142856,0.017857142857142856
0.017543859649122806,0.017543859649122806
0.017241379310344827,0.017241379310344827
0.01694915254237288,0.01694915254237288
0.016666666666666666,0.016666666666666666
0.01639344262295082,0.01639344262295082
0.016129032258064516,0.016129032258064516
0.015873015873015872,0.015873015873015872
0.015625,0.015625
0.015384615384615385,0.015384615384615385
0.015151515151515152,0.015151515151515152
0.014925373134328358,0.014925373134328358
0.014705882352941176,0.014705882352941176
0.014492753623188406,0.014492753623188406
0.014285714285714285,0.014285714285714285
0.014084507042253521,0.014084507042253521
0.013888888888888888,0.013888888888888888
0.0136986301369863,0.0136986301369863
0.013513513513513514,0.013513513513513514
0.013333333333333334,0.013333333333333334
0.013157894736842105,0.013157894736842105
